model,comparison,left_method,right_method,dataset_name,stage,metric,left_value,right_value,delta
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0064_seed42,stage3,balanced_accuracy,0.5464518132245603,0.5469771635977758,-0.0005253503732155496
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0065_seed42,stage3,balanced_accuracy,0.6795425733637448,0.6795425733637448,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0066_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0067_seed42,stage3,balanced_accuracy,0.3228479242587387,0.3343478325423579,-0.011499908283619187
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0068_seed42,stage3,balanced_accuracy,0.9984734691416612,0.9984734691416612,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0069_seed42,stage3,balanced_accuracy,0.9987831188991502,0.9993224932249324,-0.0005393743257822159
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0070_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0071_seed42,stage3,balanced_accuracy,0.9637436071711104,0.9684553588340816,-0.00471175166297122
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0072_seed42,stage3,balanced_accuracy,0.8247829131652661,0.8247829131652661,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0073_seed42,stage3,balanced_accuracy,0.9806480982074636,0.9772045371344528,0.0034435610730108035
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0074_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0075_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0076_seed42,stage3,balanced_accuracy,0.8541220613120544,0.8514214854582726,0.002700575853781806
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0077_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0078_seed42,stage3,balanced_accuracy,0.9346866481243168,0.9202160045387244,0.014470643585592358
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0079_seed42,stage3,balanced_accuracy,0.2528061224489796,0.2622448979591837,-0.009438775510204112
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0080_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0081_seed42,stage3,balanced_accuracy,0.76264301852507,0.76264301852507,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0082_seed42,stage3,balanced_accuracy,0.7790481650931133,0.7667602358583917,0.01228792923472155
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0083_seed42,stage3,balanced_accuracy,0.7654777723079688,0.758018514123337,0.0074592581846317785
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0084_seed42,stage3,balanced_accuracy,0.2244897959183673,0.2244897959183673,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0085_seed42,stage3,balanced_accuracy,0.9846670535070596,0.9846670535070596,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0086_seed42,stage3,balanced_accuracy,0.9531769305962854,0.9424242424242424,0.010752688172043001
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0087_seed42,stage3,balanced_accuracy,0.3138612473282859,0.3401155530293461,-0.026254305701060188
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0088_seed42,stage3,balanced_accuracy,0.891849877859205,0.9025649566955364,-0.010715078836331382
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0089_seed42,stage3,balanced_accuracy,0.4638279415503806,0.4439735047337013,0.01985443681667931
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0090_seed42,stage3,balanced_accuracy,0.9408332869882234,0.9409260835040236,-9.279651580018644e-05
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0091_seed42,stage3,balanced_accuracy,0.4320707333357497,0.4320707333357497,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0092_seed42,stage3,balanced_accuracy,0.9990890012972335,0.9990890012972335,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0093_seed42,stage3,balanced_accuracy,0.612084456424079,0.5988319856244384,0.013252470799640648
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0094_seed42,stage3,balanced_accuracy,0.9887614951066656,0.9925748938889694,-0.0038133987823038007
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0095_seed42,stage3,balanced_accuracy,0.8398100654177818,0.8545104817127565,-0.01470041629497465
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0096_seed42,stage3,balanced_accuracy,0.944517691944088,0.944517691944088,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0097_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0098_seed42,stage3,balanced_accuracy,0.171606008794309,0.1716006426314422,5.36616286681002e-06
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0099_seed42,stage3,balanced_accuracy,0.3060348671611418,0.3081883853566374,-0.002153518195495585
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0100_seed42,stage3,balanced_accuracy,0.9842203548085902,0.9842203548085902,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0101_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0102_seed42,stage3,balanced_accuracy,0.5172604780570063,0.5118840917176575,0.005376386339348782
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0103_seed42,stage3,balanced_accuracy,0.983244680851064,0.983244680851064,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0104_seed42,stage3,balanced_accuracy,0.3351998094093248,0.3367115375800689,-0.0015117281707440755
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0105_seed42,stage3,balanced_accuracy,0.5512373677362391,0.5482742653458713,0.002963102390367789
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0106_seed42,stage3,balanced_accuracy,0.6341204099894896,0.6249095529528504,0.009210857036639153
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0107_seed42,stage3,balanced_accuracy,0.7255184282341803,0.7281840360327629,-0.002665607798582603
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0108_seed42,stage3,balanced_accuracy,0.8620980610750433,0.8717598968238355,-0.009661835748792202
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0109_seed42,stage3,balanced_accuracy,0.9972980717497008,0.9972980717497008,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0110_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0111_seed42,stage3,balanced_accuracy,0.9338515122387496,0.9337381798120756,0.00011333242667399546
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0112_seed42,stage3,balanced_accuracy,0.9837848480075602,0.9837848480075602,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0113_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0114_seed42,stage3,balanced_accuracy,0.1642039317343441,0.1630478860154304,0.0011560457189137008
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0115_seed42,stage3,balanced_accuracy,0.1133513630815846,0.1083943157501176,0.004957047331466999
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0116_seed42,stage3,balanced_accuracy,0.9947021350719154,0.9947021350719154,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0117_seed42,stage3,balanced_accuracy,0.9677467411545624,0.9658845437616388,0.0018621973929235924
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0118_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0119_seed42,stage3,balanced_accuracy,0.7186414250169815,0.7284750461170301,-0.009833621100048595
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0120_seed42,stage3,balanced_accuracy,0.3744163595209184,0.3757729278789136,-0.0013565683579951915
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0121_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0122_seed42,stage3,balanced_accuracy,0.5217838161723611,0.5217838161723611,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0123_seed42,stage3,balanced_accuracy,0.4742576017703339,0.4736873130863129,0.0005702886840209809
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0124_seed42,stage3,balanced_accuracy,0.4729763404363645,0.4648830785497917,0.008093261886572778
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0125_seed42,stage3,balanced_accuracy,0.9896291009136212,0.9896291009136212,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0126_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0127_seed42,stage3,balanced_accuracy,0.4726566720105311,0.4733934628956469,-0.0007367908851158012
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0128_seed42,stage3,balanced_accuracy,0.4553925770223038,0.462542764790127,-0.007150187767823224
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0129_seed42,stage3,balanced_accuracy,0.4049302356332503,0.4068598363932421,-0.0019296007599917675
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0130_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0131_seed42,stage3,balanced_accuracy,0.5435366087898786,0.5404311222733219,0.0031054865165567325
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0132_seed42,stage3,balanced_accuracy,0.1831188139487625,0.1868069059189329,-0.003688091970170393
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0133_seed42,stage3,balanced_accuracy,0.5611607142857142,0.5642857142857143,-0.0031250000000000444
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0134_seed42,stage3,balanced_accuracy,0.70218255402605,0.7040701110305037,-0.0018875570044536438
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0135_seed42,stage3,balanced_accuracy,0.9524212204075346,0.9469265778282356,0.005494642579298992
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0136_seed42,stage3,balanced_accuracy,0.2289618841205765,0.2355162513220026,-0.006554367201426103
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0137_seed42,stage3,balanced_accuracy,0.8762756075195514,0.8762756075195514,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0138_seed42,stage3,balanced_accuracy,0.9724836418841404,0.9728478444014528,-0.0003642025173123953
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0139_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0140_seed42,stage3,balanced_accuracy,0.4056315178296766,0.3996399653577405,0.005991552471936112
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0141_seed42,stage3,balanced_accuracy,0.3376103465031483,0.339792647287808,-0.0021823007846596965
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0142_seed42,stage3,balanced_accuracy,0.9955460030142792,0.9955460030142792,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0143_seed42,stage3,balanced_accuracy,0.7293283229223323,0.7342741273045368,-0.004945804382204488
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0144_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0145_seed42,stage3,balanced_accuracy,0.9776614717386458,0.9776614717386458,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0146_seed42,stage3,balanced_accuracy,0.1,0.1,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0147_seed42,stage3,balanced_accuracy,0.9983660410484848,0.9978751230317936,0.0004909180166912108
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0148_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0149_seed42,stage3,balanced_accuracy,0.210993413968397,0.2172476397966594,-0.006254225828262405
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0150_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0151_seed42,stage3,balanced_accuracy,0.8346686248825494,0.8407943595929351,-0.0061257347103856885
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0152_seed42,stage3,balanced_accuracy,0.4811970338983051,0.4625411958568738,0.018655838041431283
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0153_seed42,stage3,balanced_accuracy,0.9909966775627416,0.992747059486432,-0.0017503819236904805
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0154_seed42,stage3,balanced_accuracy,0.9334928229665072,0.9334928229665072,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0155_seed42,stage3,balanced_accuracy,0.918393015685114,0.918393015685114,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0156_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0157_seed42,stage3,balanced_accuracy,0.8586781982627919,0.8545629719253434,0.004115226337448541
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0158_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0159_seed42,stage3,balanced_accuracy,0.8941387559808612,0.8941387559808612,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0160_seed42,stage3,balanced_accuracy,0.8261904761904761,0.8261904761904761,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0161_seed42,stage3,balanced_accuracy,0.9949388209121246,0.9949388209121246,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0162_seed42,stage3,balanced_accuracy,0.9211371237458194,0.9211371237458194,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0163_seed42,stage3,balanced_accuracy,0.9139137456465566,0.9139137456465566,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0164_seed42,stage3,balanced_accuracy,0.1639700824430752,0.1579385898468334,0.006031492596241805
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0165_seed42,stage3,balanced_accuracy,0.5971049995361222,0.5939900434087437,0.003114956127378443
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0166_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0167_seed42,stage3,balanced_accuracy,0.5378630492019089,0.5135912045417147,0.024271844660194164
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0168_seed42,stage3,balanced_accuracy,0.9835207641322968,0.98198645918111,0.0015343049511867823
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage3_graph_scm_0169_seed42,stage3,balanced_accuracy,0.9525476468300272,0.9524135626251464,0.0001340842048808133
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0000_seed42,stage1,accuracy,0.6318181818181818,0.6318181818181818,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0001_seed42,stage1,accuracy,0.8454545454545455,0.8409090909090909,0.004545454545454519
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0002_seed42,stage1,accuracy,0.6477272727272727,0.6363636363636364,0.011363636363636354
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0003_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0004_seed42,stage1,accuracy,0.2756183745583039,0.273851590106007,0.0017667844522968879
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0005_seed42,stage1,accuracy,0.9982332155477032,0.9982332155477032,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0006_seed42,stage1,accuracy,0.6890459363957597,0.7208480565371025,-0.03180212014134276
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0007_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0008_seed42,stage1,accuracy,0.7647058823529411,0.7647058823529411,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0009_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0010_seed42,stage1,accuracy,0.4196078431372549,0.4196078431372549,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0011_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0012_seed42,stage1,accuracy,0.5418006430868167,0.5353697749196141,0.006430868167202619
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0013_seed42,stage1,accuracy,0.9180064308681672,0.9292604501607716,-0.01125401929260439
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0014_seed42,stage1,accuracy,0.7668810289389068,0.7652733118971061,0.001607717041800627
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0015_seed42,stage1,accuracy,0.990353697749196,0.990353697749196,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0016_seed42,stage1,accuracy,0.9612676056338028,0.9612676056338028,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0017_seed42,stage1,accuracy,0.9190140845070424,0.9295774647887324,-0.010563380281690016
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0018_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0019_seed42,stage1,accuracy,0.2852112676056338,0.2746478873239437,0.010563380281690127
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0020_seed42,stage1,accuracy,0.5657142857142857,0.5657142857142857,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0021_seed42,stage1,accuracy,0.9628571428571427,0.9628571428571427,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0022_seed42,stage1,accuracy,0.7828571428571428,0.7942857142857143,-0.011428571428571455
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0023_seed42,stage1,accuracy,0.9228571428571428,0.9228571428571428,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0024_seed42,stage1,accuracy,0.9014084507042254,0.9014084507042254,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0025_seed42,stage1,accuracy,0.4330985915492957,0.4330985915492957,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0026_seed42,stage1,accuracy,0.9330985915492958,0.9295774647887324,0.0035211267605633756
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0027_seed42,stage1,accuracy,0.3309859154929577,0.3345070422535211,-0.003521126760563431
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0028_seed42,stage1,accuracy,0.310580204778157,0.3071672354948805,0.0034129692832765013
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0029_seed42,stage1,accuracy,0.4948805460750853,0.4829351535836177,0.011945392491467588
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0030_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0031_seed42,stage1,accuracy,0.9965870307167236,0.9965870307167236,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0032_seed42,stage1,accuracy,0.775,0.775,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0033_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0034_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0035_seed42,stage1,accuracy,0.975,0.975,0.0
tabpfn-v3,faware_ft_best_minus_default,faware_ft,faware_ft_default,stage1_graph_scm_0036_seed42,stage1,accuracy,0.9017241379310345,0.8982758620689655,0.0034482758620689724
