dataset,model,method,metric,n,mean,std,min,max,source_path
data184,TabPFNv3,LoCalPFN,trainable_params,2,53153144.0,0.0,53153144.0,53153144.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,trainable_ratio,2,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,accuracy,67,0.8816629108291618,0.14581840467345852,0.19375,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,balanced_accuracy,67,0.8355212121800846,0.17137493119193623,0.1926961369972123,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,coverage_adaptation_applied,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,coverage_failed,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,coverage_fallback,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,coverage_result_rows,1,67.0,0.0,67.0,67.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,coverage_status_ok,1,67.0,0.0,67.0,67.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,f1,67,0.8766999845786463,0.1508811282741697,0.1760089920140854,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,fit_seconds,67,1.2719510811478345,2.0556134771669465,0.5008056163787842,13.355037689208984,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,log_loss,67,0.27773738588207175,0.31839156446002204,1.3102704389730156e-05,1.7787804236095717,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,predict_seconds,67,8.765689928140214,23.117172634929243,0.4387102127075195,115.29740977287292,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,Infer,roc_auc,67,0.9314306496646874,0.1062159171897794,0.5343977406926961,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/infer/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,accuracy,65,0.8820813487128355,0.14280362962043353,0.24375,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,balanced_accuracy,65,0.8333045879295772,0.17259152451892315,0.2352130625248905,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,coverage_adaptation_applied,1,61.0,0.0,61.0,61.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,coverage_failed,1,2.0,0.0,2.0,2.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,coverage_fallback,1,4.0,0.0,4.0,4.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,coverage_result_rows,1,67.0,0.0,67.0,67.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,coverage_status_ok,1,65.0,0.0,65.0,65.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,f1,65,0.8759988457525296,0.15019661511071497,0.200893817204301,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,fit_seconds,65,44.19493347681486,90.71972375543568,1.4469749927520752,590.4385302066803,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,log_loss,65,0.28232887470828943,0.32366770647902654,1.355462783179764e-05,1.777175320232229,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,predict_seconds,65,7.649483148868267,22.88988529406621,0.4119737148284912,115.7665662765503,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,roc_auc,65,0.9297142281652382,0.10972397055722466,0.5305686847289137,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,ttt_applied,65,0.9384615384615385,0.24218556140663333,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,ttt_c_label_coverage_ok,65,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,ttt_oom_fallback,65,0.06153846153846154,0.24218556140663333,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,ttt_stopped_early,65,0.9076923076923077,0.29171245061901935,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,FT,ttt_update_seconds,65,43.64767990112305,90.95104698029856,0.0,590.438093662262,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,accuracy,65,0.8811207685886753,0.14362750463674478,0.24375,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,balanced_accuracy,65,0.8303833898967343,0.1764325782902542,0.2352130625248905,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,coverage_adaptation_applied,1,61.0,0.0,61.0,61.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,coverage_failed,1,2.0,0.0,2.0,2.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,coverage_fallback,1,4.0,0.0,4.0,4.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,coverage_result_rows,1,67.0,0.0,67.0,67.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,coverage_status_ok,1,65.0,0.0,65.0,65.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,f1,65,0.8741865318014421,0.15151443157539915,0.200893817204301,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,fit_seconds,65,54.251134450619034,119.76370754349404,1.4285907745361328,689.0706996917725,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,log_loss,65,0.2842816440765191,0.32351682305105894,1.355462783179764e-05,1.777175320232229,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,predict_seconds,65,7.705328827637892,23.004988574515355,0.4232685565948486,115.43444085121156,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,roc_auc,65,0.9289883516694349,0.11121012920581176,0.5226077121148069,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,ttt_applied,65,0.9384615384615385,0.24218556140663333,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,ttt_c_f_distance_mean,61,2.183565983572719e+21,1.65585345022895e+22,0.0003912405419755,1.2933625036609832e+23,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,ttt_c_f_distance_std,61,45238184833189.77,353106922693057.8,0.0,2757880273211543.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,ttt_c_label_coverage_ok,65,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,ttt_oom_fallback,65,0.06153846153846154,0.24218556140663333,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,ttt_stopped_early,65,0.8769230769230769,0.33108214179472845,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,F-aware FT,ttt_update_seconds,65,53.691409657551695,119.98834178500458,0.0,689.0702550411224,/home/crc00006699/zh/tabiclv2/results/managed_experiments/openmlcc18_2x3_full_20260715_223032/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,accuracy,62,0.8848784826901646,0.1401704304511958,0.20625,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,balanced_accuracy,62,0.8351797338830416,0.17281496406184432,0.2055356431700517,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,coverage_adaptation_applied,1,56.0,0.0,56.0,56.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,coverage_failed,1,5.0,0.0,5.0,5.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,coverage_fallback,1,6.0,0.0,6.0,6.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,coverage_result_rows,1,67.0,0.0,67.0,67.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,coverage_status_ok,1,62.0,0.0,62.0,62.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,f1,62,0.8783219845675817,0.14807382170667005,0.176916148544438,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,fit_seconds,62,20.858074530478447,29.053274048156045,1.4001970291137695,176.5406472682953,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,log_loss,62,0.28054311783394253,0.32446600319642643,1.3591695763713832e-05,1.7798916905754965,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,peft_trainable_params,62,854536.0,0.0,854536.0,854536.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,peft_trainable_ratio,62,0.0158224904309905,6.995538875644912e-18,0.0158224904309905,0.0158224904309905,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,predict_seconds,62,30.093076867441976,98.07264626202289,2.812076568603516,479.8807239532471,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,roc_auc,62,0.9340088135958372,0.09954277194690568,0.537149259188927,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,ttt_applied,62,0.9032258064516129,0.29806355463524564,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,ttt_oom_fallback,62,0.0967741935483871,0.29806355463524564,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,ttt_stopped_early,62,0.8870967741935484,0.3190579735427823,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,LoRA,ttt_update_seconds,62,18.37250054267145,28.797634071126723,0.0,176.5402431488037,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/lora/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,accuracy,65,0.8799609140958529,0.1454482338708932,0.20625,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,balanced_accuracy,65,0.8313787747030645,0.17411456544423135,0.2055356431700517,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,coverage_adaptation_applied,1,58.0,0.0,58.0,58.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,coverage_failed,1,2.0,0.0,2.0,2.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,coverage_fallback,1,7.0,0.0,7.0,7.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,coverage_result_rows,1,67.0,0.0,67.0,67.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,coverage_status_ok,1,65.0,0.0,65.0,65.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,f1,65,0.8735650479224651,0.15280305210024933,0.176916148544438,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,fit_seconds,65,18.669363359304576,35.457743050877426,3.3764798641204834,224.89785313606265,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,log_loss,65,0.28438898968012105,0.32350446274551703,1.3591695763713832e-05,1.7798916905754965,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,peft_trainable_params,65,558976.0,0.0,558976.0,558976.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,peft_trainable_ratio,65,0.010516329946540798,3.496446946337351e-18,0.0105163299465408,0.0105163299465408,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,predict_seconds,65,29.62791791329017,91.79094872922757,1.6651346683502195,454.843533039093,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,roc_auc,65,0.9280452087016049,0.11021217622431224,0.5284400144605602,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,ttt_applied,65,0.8923076923076924,0.3124038313563934,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,ttt_oom_fallback,65,0.1076923076923077,0.3124038313563934,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,ttt_stopped_early,65,0.8615384615384616,0.3480716106691927,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,ln_head_embedding,ttt_update_seconds,65,16.897335940140945,35.75176161850774,0.0,224.89752793312076,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/ln_head_embedding/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,accuracy,63,0.8845672082839902,0.14107306353768279,0.20625,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,balanced_accuracy,63,0.8326523603343458,0.17433156417710524,0.2055356431700517,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,coverage_adaptation_applied,1,62.0,0.0,62.0,62.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,coverage_failed,1,4.0,0.0,4.0,4.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,coverage_fallback,1,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,coverage_result_rows,1,67.0,0.0,67.0,67.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,coverage_status_ok,1,63.0,0.0,63.0,63.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,f1,63,0.8778296212399718,0.14892780248573514,0.176916148544438,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,fit_seconds,63,21.771214356498113,38.70174753381863,3.8870134353637695,166.28446793556213,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,log_loss,63,0.26917858092400376,0.29982765002666906,1.3591695763713832e-05,1.7798916905754965,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,peft_trainable_params,63,2567808.0,0.0,2567808.0,2567808.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,peft_trainable_ratio,63,0.04830961645467289,6.99462888684423e-17,0.0483096164546729,0.0483096164546729,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,predict_seconds,63,16.476455616572547,58.25749729239831,1.6506390571594238,436.09028911590576,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,roc_auc,63,0.9281585758832619,0.11117811326531214,0.5284743106440175,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,ttt_applied,63,0.9841269841269841,0.12598815766974242,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,ttt_oom_fallback,63,0.015873015873015872,0.12598815766974242,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,ttt_stopped_early,63,0.9682539682539683,0.17673143177130224,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
OpenML-CC18,TabPFNv3,Last-block,ttt_update_seconds,63,21.288577231149826,38.83703165343804,0.0,166.2841169834137,/home/crc00006699/zh/tabiclv2/results/PEFT/tabpfnv3/last_layers/openmlcc18_peft_2x3_full_20260717_113939/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,accuracy,512,0.8139014458044543,0.22364647617272576,0.1457296055151283,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
