dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_epochs,ttt_chunks_per_epoch,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_split_strategy,ttt_split_reason
OpenML-ID-1049,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1049,binclass,1166,234,292,37,2,0.9178082191780822,0.9145482433153665,0.7740885416666667,0.9547526041666666,0.19664154273502246,31.931241750717163,0.537461519241333,ok,,1166,932,0,292,0.2346302352110204,8,5e-06,True,30.651686191558838,30,5,accuracy,0.9188034188034188,0.9188034188034188,0.9188034188034188,0.9188034188034188,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1050,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1050,binclass,1250,250,313,37,2,0.9009584664536742,0.8670917428274079,0.54331628113879,0.8258451957295374,0.2702577181050565,52.48600697517395,0.5523293018341064,ok,,1250,1000,0,313,0.2971749722957611,16,5e-06,True,51.41242837905884,30,5,accuracy,0.876,0.892,0.876,0.892,8,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1053,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1053,binclass,8708,1742,2177,21,2,0.8135048231511254,0.7720967281751572,0.5710864413290841,0.7369473647189952,0.43366398422801683,328.3752830028534,2.9049184322357178,ok,,8708,6966,0,2177,0.452785767976354,16,5e-06,True,325.0984482765198,30,35,accuracy,0.8134328358208955,0.8163030998851895,0.8134328358208955,0.8163030998851895,8,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1063,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1063,binclass,417,84,105,21,2,0.8285714285714286,0.8134646962233169,0.6744249726177437,0.7532858707557503,0.45441885838247176,20.767216444015503,0.20967936515808105,ok,,417,333,0,105,0.38740994022773195,16,5e-06,True,20.08745527267456,30,2,accuracy,0.8571428571428571,0.8690476190476191,0.8571428571428571,0.8690476190476191,8,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1067,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1067,binclass,1687,338,422,21,2,0.8720379146919431,0.859632325197436,0.6789915966386555,0.8546864899806076,0.30580742994800375,33.17660641670227,0.47656893730163574,ok,,1687,1349,0,422,0.3932897055299305,8,5e-06,True,32.33307695388794,30,7,accuracy,0.878698224852071,0.878698224852071,0.878698224852071,0.878698224852071,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1068,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1068,binclass,887,178,222,21,2,0.9504504504504504,0.9433222337280998,0.6951690821256038,0.9064412238325282,0.15243596528835762,20.18243384361267,0.2585127353668213,ok,,887,709,0,222,0.20303415562773625,8,5e-06,True,19.545145988464355,30,4,accuracy,0.9550561797752809,0.9550561797752809,0.9550561797752809,0.9550561797752809,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-11,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-11,multiclass,500,100,125,4,3,0.976,0.9773894682840228,0.9826577939100626,0.9973703471416334,0.09856344312707109,10.489156246185303,0.1677842140197754,ok,,500,400,0,125,0.2498113326728344,8,5e-06,True,9.98951005935669,30,2,accuracy,0.97,0.97,0.97,0.97,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-12,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-12,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 10.00 MiB is free. Process 63688 has 23.55 GiB memory in use. Of the allocated memory 22.74 GiB is allocated by PyTorch, and 477.16 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-14,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-14,multiclass,1600,320,400,76,10,0.8925,0.8913097376350789,0.8925000000000001,0.9913680555555556,0.24126957060889317,45.813167333602905,1.4942433834075928,ok,,1600,1280,0,400,0.5398191167041659,8,5e-06,True,43.248438596725464,30,7,accuracy,0.8875,0.8875,0.8875,0.8875,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1461,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1461,binclass,36168,7234,9043,16,2,0.9135242729182793,0.9102883231342752,0.7567062770104154,0.9389132269508162,0.1915862822289388,830.7691614627838,23.84427785873413,ok,,36168,28934,0,9043,0.2927337725316755,24,5e-06,True,806.3159852027893,30,145,accuracy,0.9120818357755046,0.9120818357755046,0.9120818357755046,0.9120818357755046,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1462,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1462,binclass,1097,220,275,4,2,1.0,1.0,1.0,1.0,2.689551797274888e-05,22.605899572372437,0.17122650146484375,ok,,1097,877,0,275,0.0038783483476958905,8,5e-06,True,22.1679470539093,30,5,accuracy,1.0,1.0,1.0,1.0,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1464,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1464,binclass,598,120,150,4,2,0.8133333333333334,0.7962040467369621,0.6776315789473685,0.7828947368421052,0.45950560258473916,14.608882188796997,0.1773989200592041,ok,,598,478,0,150,0.4951712648738877,8,5e-06,True,14.188750743865967,30,3,accuracy,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1468,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1468,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 14.00 MiB is free. Process 63688 has 23.55 GiB memory in use. Of the allocated memory 23.05 GiB is allocated by PyTorch, and 151.13 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-1475,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1475,multiclass,4894,979,1224,51,6,0.6356209150326797,0.6116075833745042,0.49190524034857513,0.8489157406550919,1.0597204743164177,146.1848726272583,9.51167106628418,ok,,4894,3915,0,1224,1.4720853064708783,10,5e-06,True,135.67732501029968,30,20,accuracy,0.6200204290091931,0.6220633299284984,0.6200204290091931,0.6220633299284984,2,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-1478,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1478,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 5.16 GiB. GPU 0 has a total capacity of 23.57 GiB of which 2.31 GiB is free. Process 63688 has 21.25 GiB memory in use. Of the allocated memory 15.48 GiB is allocated by PyTorch, and 5.42 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-1480,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1480,binclass,466,94,117,10,2,0.7008547008547008,0.6709183423454246,0.5721119773210489,0.7072997873848335,0.545144159392151,11.65307903289795,0.1833798885345459,ok,,466,372,0,117,0.5011089008341554,8,5e-06,True,10.773422479629517,30,2,accuracy,0.7340425531914894,0.7340425531914894,0.7340425531914894,0.7340425531914894,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
